SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
22019,1610612741,CHI,Chicago Bulls,0021900345,2019-12-09,CHI vs. TOR,L,241,92,35,89,0.393,12,46,0.261,10,14,0.714,9,36,45,30,6,4,14,20,-1.0
22019,1610612741,CHI,Chicago Bulls,0021900361,2019-12-11,CHI vs. ATL,W,240,136,54,94,0.574,11,24,0.458,17,19,0.895,7,35,42,32,15,7,13,25,34.0
22019,1610612741,CHI,Chicago Bulls,0021900375,2019-12-13,CHI vs. CHA,L,241,73,27,90,0.3,7,34,0.206,12,14,0.857,11,34,45,20,11,7,12,20,-10.0
22019,1610612741,CHI,Chicago Bulls,0021900382,2019-12-14,CHI vs. LAC,W,241,109,40,85,0.471,14,31,0.452,15,18,0.833,12,38,50,21,12,9,17,25,3.0
22019,1610612741,CHI,Chicago Bulls,0021900399,2019-12-16,CHI @ OKC,L,239,106,43,87,0.494,9,31,0.29,11,13,0.846,5,26,31,27,17,6,13,21,-3.0
22019,1610612741,CHI,Chicago Bulls,0021900409,2019-12-18,CHI @ WAS,W,266,110,39,97,0.402,11,37,0.297,21,24,0.875,11,42,53,25,10,6,15,24,1.0
22019,1610612741,CHI,Chicago Bulls,0021900432,2019-12-21,CHI @ DET,W,240,119,40,77,0.519,18,35,0.514,21,25,0.84,11,35,46,21,8,4,18,13,12.0
22019,1610612741,CHI,Chicago Bulls,0021900448,2019-12-23,CHI @ ORL,L,239,95,35,88,0.398,13,37,0.351,12,15,0.8,11,36,47,20,7,5,15,17,-8.0
22019,1610612741,CHI,Chicago Bulls,0021900477,2019-12-28,CHI vs. ATL,W,240,116,43,87,0.494,15,31,0.484,15,19,0.789,13,38,51,22,13,5,17,15,35.0
22019,1610612741,CHI,Chicago Bulls,0021900493,2019-12-30,CHI vs. MIL,L,240,102,40,107,0.374,17,44,0.386,5,8,0.625,14,29,43,26,10,2,10,20,-21.0
22019,1610612741,CHI,Chicago Bulls,0021900511,2020-01-02,CHI vs. UTA,L,241,98,37,94,0.394,11,36,0.306,13,17,0.765,15,30,45,22,8,5,10,15,-4.0
22019,1610612741,CHI,Chicago Bulls,0021900529,2020-01-04,CHI vs. BOS,L,240,104,34,80,0.425,13,34,0.382,23,31,0.742,11,26,37,23,15,5,15,22,-7.0
22019,1610612741,CHI,Chicago Bulls,0021900545,2020-01-06,CHI @ DAL,L,241,110,46,98,0.469,9,31,0.29,9,11,0.818,17,28,45,25,10,6,8,21,-8.0
22019,1610612741,CHI,Chicago Bulls,0021900560,2020-01-08,CHI @ NOP,L,241,108,41,92,0.446,14,35,0.4,12,21,0.571,10,29,39,22,12,2,12,23,-15.0
22019,1610612741,CHI,Chicago Bulls,0021900570,2020-01-10,CHI vs. IND,L,240,105,37,80,0.463,18,41,0.439,13,16,0.813,6,30,36,16,6,3,15,15,-11.0
22019,1610612741,CHI,Chicago Bulls,0021900579,2020-01-11,CHI @ DET,W,240,108,42,83,0.506,11,35,0.314,13,14,0.929,9,29,38,24,11,6,14,21,9.0
22019,1610612741,CHI,Chicago Bulls,0021900593,2020-01-13,CHI @ BOS,L,238,101,37,81,0.457,6,25,0.24,21,26,0.808,7,31,38,16,5,5,14,22,-12.0
22019,1610612741,CHI,Chicago Bulls,0021900607,2020-01-15,CHI vs. WAS,W,240,115,43,85,0.506,14,38,0.368,15,22,0.682,8,33,41,26,11,5,15,19,9.0
22019,1610612741,CHI,Chicago Bulls,0021900620,2020-01-17,CHI @ PHI,L,240,89,35,81,0.432,8,35,0.229,11,15,0.733,6,31,37,21,8,3,16,14,-11.0
22019,1610612741,CHI,Chicago Bulls,0021900631,2020-01-18,CHI vs. CLE,W,240,118,48,87,0.552,9,25,0.36,13,17,0.765,4,22,26,25,18,4,12,24,2.0
22019,1610612741,CHI,Chicago Bulls,0021900647,2020-01-20,CHI @ MIL,L,240,98,34,92,0.37,14,48,0.292,16,18,0.889,7,32,39,18,11,2,16,21,-13.0
22019,1610612741,CHI,Chicago Bulls,0021900661,2020-01-22,CHI vs. MIN,W,241,117,39,84,0.464,9,30,0.3,30,37,0.811,12,38,50,21,9,2,12,22,7.0
22019,1610612741,CHI,Chicago Bulls,0021900674,2020-01-24,CHI vs. SAC,L,240,81,31,79,0.392,8,37,0.216,11,14,0.786,8,35,43,23,6,4,19,21,-17.0
22019,1610612741,CHI,Chicago Bulls,0021900682,2020-01-25,CHI @ CLE,W,240,118,44,85,0.518,12,33,0.364,18,24,0.75,7,29,36,24,15,2,9,16,12.0
22019,1610612741,CHI,Chicago Bulls,0021900695,2020-01-27,CHI vs. SAS,W,240,110,42,93,0.452,14,37,0.378,12,15,0.8,14,36,50,28,8,2,9,23,1.0
22019,1610612741,CHI,Chicago Bulls,0021900708,2020-01-29,CHI @ IND,L,266,106,45,85,0.529,6,33,0.182,10,15,0.667,6,28,34,26,10,3,18,17,-9.0
22019,1610612741,CHI,Chicago Bulls,0021900721,2020-01-31,CHI @ BKN,L,241,118,42,86,0.488,12,34,0.353,22,26,0.846,11,27,38,27,7,3,13,21,-15.0
22019,1610612741,CHI,Chicago Bulls,0021900740,2020-02-02,CHI @ TOR,L,240,102,35,90,0.389,15,48,0.313,17,26,0.654,17,24,41,25,10,0,16,21,-27.0
22019,1610612741,CHI,Chicago Bulls,0021900765,2020-02-06,CHI vs. NOP,L,240,119,46,93,0.495,13,29,0.448,14,23,0.609,11,29,40,25,11,1,15,16,-6.0
22019,1610612741,CHI,Chicago Bulls,0021900788,2020-02-09,CHI @ PHI,L,240,111,43,88,0.489,12,32,0.375,13,17,0.765,14,28,42,23,8,3,18,24,-7.0
22019,1610612741,CHI,Chicago Bulls,0021900803,2020-02-11,CHI @ WAS,L,240,114,44,92,0.478,16,39,0.41,10,14,0.714,10,34,44,25,9,4,20,22,-12.0
22019,1610612741,CHI,Chicago Bulls,0021900823,2020-02-20,CHI vs. CHA,L,239,93,37,87,0.425,7,31,0.226,12,19,0.632,12,26,38,24,12,3,13,23,-10.0
22019,1610612741,CHI,Chicago Bulls,0021900839,2020-02-22,CHI vs. PHX,L,241,104,36,83,0.434,14,38,0.368,18,21,0.857,11,27,38,18,11,7,25,29,-8.0
22019,1610612741,CHI,Chicago Bulls,0021900845,2020-02-23,CHI vs. WAS,W,239,126,45,81,0.556,18,37,0.486,18,28,0.643,10,27,37,27,15,4,26,28,9.0
22019,1610612741,CHI,Chicago Bulls,0021900859,2020-02-25,CHI vs. OKC,L,241,122,52,97,0.536,12,31,0.387,6,9,0.667,13,26,39,22,6,4,11,25,-2.0
22019,1610612741,CHI,Chicago Bulls,0021900887,2020-02-29,CHI @ NYK,L,239,115,41,89,0.461,17,35,0.486,16,23,0.696,13,20,33,26,12,3,8,22,-10.0
22019,1610612741,CHI,Chicago Bulls,0021900907,2020-03-02,CHI vs. DAL,W,240,109,44,94,0.468,10,36,0.278,11,17,0.647,12,30,42,24,7,5,14,21,2.0
22019,1610612741,CHI,Chicago Bulls,0021900922,2020-03-04,CHI @ MIN,L,241,108,45,94,0.479,11,30,0.367,7,11,0.636,9,31,40,24,10,5,10,19,-7.0
22019,1610612741,CHI,Chicago Bulls,0021900934,2020-03-06,CHI vs. IND,L,240,102,40,97,0.412,9,38,0.237,13,15,0.867,17,28,45,27,12,6,17,25,-6.0
22019,1610612741,CHI,Chicago Bulls,0021900946,2020-03-08,CHI @ BKN,L,240,107,39,92,0.424,12,34,0.353,17,25,0.68,5,26,31,23,14,3,7,31,-3.0
22019,1610612741,CHI,Chicago Bulls,0021900962,2020-03-10,CHI vs. CLE,W,241,108,42,84,0.5,12,34,0.353,12,15,0.8,14,32,46,23,8,6,21,21,5.0
